Restaurant,Rating,Reviews,Price,City,State,ZipCode,Category
May Wah Fast Food,4.0,284,1,New York,NY,10013,Chinese
Periscope Coffee on Pearl Street,5.0,67,1,New York,NY,10005,Coffee & Tea
Downtown Bakery,4.0,232,1,New York,NY,10003,Mexican
Padoca Bakery,4.0,227,1,New York,NY,10065,Coffee & Tea
Empire Coffee & Tea Company,4.0,199,1,New York,NY,10036,Coffee & Tea
Family Corner Restaurant,4.5,199,1,Astoria,NY,11105,Greek
St Kilda Coffee,4.5,140,1,New York,NY,10036,Cafes
Sandwich House,4.0,240,1,New York,NY,10038,Sandwiches
Anna Maria Pizza,4.0,326,1,Brooklyn,NY,11211,Pizza
Leo's Bagels,3.5,697,1,New York,NY,10005,Coffee & Tea
Banhmigos,4.0,240,1,Brooklyn,NY,11217,Bubble Tea
Nam Son Vietnamese Restaurant,3.5,458,1,New York,NY,10002,Vietnamese
Souk El Shater,4.5,178,1,Sunnyside,NY,11104,Lebanese
Rudy's Pastry Shop,4.5,178,1,Ridgewood,NY,11385,Bakeries
Murray's Bagels,3.5,768,1,New York,NY,10011,Bagels
Vegetarian Dim Sum House,3.5,514,1,New York,NY,10013,Dim Sum
Momo Sushi Shack,4.0,633,2,Brooklyn,NY,11206,Japanese
Le Botaniste,4.5,327,2,New York,NY,10065,Wine Bars
Stone Park Cafe,4.0,851,2,Brooklyn,NY,11215,American (New)
East Harbor Seafood Palace,4.0,610,2,Brooklyn,NY,11220,Dim Sum
Benson's NYC,4.5,302,2,New York,NY,10002,American (New)
Injera,4.0,492,2,New York,NY,10014,Ethiopian
Empire Cake,4.0,539,2,New York,NY,10011,Bakeries
Martha's Country Bakery,4.5,378,2,Brooklyn,NY,11211,Bakeries
Lil' Frankie's,4.0,923,2,New York,NY,10003,Pizza
Yaar Indian Restaurant,4.5,340,2,Astoria,NY,11105,Indian
Bistango,4.0,628,2,New York,NY,10016,Italian
Soba Totto,4.0,780,2,New York,NY,10017,Japanese
Ramen Misoya,4.0,842,2,New York,NY,10003,Ramen
Cho Dang Gol Korean Restaurant,4.0,904,2,New York,NY,10001,Korean
Judge Roy Bean Public House,4.5,550,2,New York,NY,10019,Pubs
Asuka Sushi,4.0,792,2,New York,NY,10011,Japanese
Dim Sum Palace,4.0,764,2,New York,NY,10036,Dim Sum
Besfren,4.0,593,2,New York,NY,10016,Coffee & Tea
Pocket Bar NYC,4.5,254,2,New York,NY,10019,Wine Bars
Giano Restaurant,4.0,505,2,New York,NY,10009,Italian
Saluggi's,4.0,530,2,New York,NY,10013,Pizza
Milkflower,4.5,534,2,Astoria,NY,11106,Pizza
The Meatball Shop,4.0,814,2,New York,NY,10011,Italian
Totto Ramen Hell's Kitchen,4.0,921,2,New York,NY,10019,Ramen
Blue Dog Kitchen Bar,4.0,1033,2,New York,NY,10019,Cocktail Bars
Brooklyn Roasting Company,4.0,453,2,Brooklyn,NY,11201,Coffee & Tea
Lido,4.0,842,2,New York,NY,10026,Italian
Ofrenda,4.0,865,2,New York,NY,10014,Mexican
District Tap House,4.0,725,2,New York,NY,10018,Sports Bars
Franchia Vegan Cafe,4.0,804,2,New York,NY,10016,Korean
Motorino,3.5,1037,2,New York,NY,10003,Pizza
Blank Slate Coffee + Kitchen,4.0,496,2,New York,NY,10016,Coffee & Tea
Jimmy's Diner,4.0,706,2,Brooklyn,NY,11211,Diners
Hide-Chan Ramen,3.5,1274,2,New York,NY,10022,Ramen
Tartine,4.0,915,2,New York,NY,10014,French
5ive Spice,4.0,468,2,Brooklyn,NY,11217,Vietnamese
Juniper,4.0,487,2,Brooklyn,NY,11211,Burgers
Hi-Collar,4.0,431,2,New York,NY,10003,Japanese
Carmine's Italian Restaurant - Upper West Side,4.0,1133,2,New York,NY,10024,Italian
Cienfuegos,4.0,670,2,New York,NY,10009,Cuban
La Goulette,4.5,278,2,Brooklyn,NY,11249,Mediterranean
Jack's Wife Freda,4.0,685,2,New York,NY,10014,Mediterranean
MangoSeed Restaurant,4.0,715,2,Brooklyn,NY,11226,Caribbean
Ample Hills Creamery,4.5,301,2,New York,NY,10036,Desserts
Stumptown Coffee Roasters,4.5,386,2,New York,NY,10011,Coffee & Tea
Agora Turkish Restaurant,4.5,437,2,New York,NY,10028,Turkish
Galli Restaurant,4.0,759,2,New York,NY,10013,Italian
The Smith,4.0,670,2,New York,NY,10010,American (New)
Klong,3.5,1001,2,New York,NY,10003,Thai
Supermoon Bakehouse,4.0,408,2,New York,NY,10002,Bakeries
Tessa,4.0,300,3,New York,NY,10024,Mediterranean
Brasserie 8 1/2,3.5,399,3,New York,NY,10019,American (New)
The Sea Grill,4.0,317,3,New York,NY,10020,Seafood
M. Wells Steakhouse,3.5,360,3,Long Island City,NY,11101,Steakhouses
Mar's,4.0,230,3,Astoria,NY,11106,Seafood
Samwon Garden BBQ,4.0,173,3,New York,NY,10001,Korean
Glasserie,4.0,309,3,Brooklyn,NY,11222,Mediterranean
RedFarm,3.5,530,3,New York,NY,10024,Dim Sum
Compagnie des Vins Surnaturels,4.5,96,3,New York,NY,10013,Wine Bars
Manzo Ristorante,3.5,298,3,New York,NY,10010,Italian
Tiella,4.0,171,3,New York,NY,10065,Italian
Bowery Road,4.5,127,3,New York,NY,10003,American (New)
Cata Restaurant,3.5,292,3,New York,NY,10002,Tapas/Small Plates
Chadwick's,4.0,208,3,Brooklyn,NY,11209,American (Traditional)
Le Gigot,4.0,185,3,New York,NY,10014,French
Volare Restaurant,4.5,112,3,New York,NY,10012,Italian
Le Rivage,3.5,355,3,New York,NY,10036,French
Bodega Negra,3.5,474,3,New York,NY,10011,Mexican
Da Marino,4.0,335,3,New York,NY,10019,Italian
Lifethyme,4.0,216,3,New York,NY,10011,Health Markets
Faro,4.0,217,3,Brooklyn,NY,11237,Italian
Hunan Slurp,4.5,95,3,New York,NY,10009,Noodles
Gentleman Farmer - Fort Greene,4.5,116,3,Brooklyn,NY,11205,American (New)
Leuca,4.0,213,3,Brooklyn,NY,11249,Italian
Michael's of Brooklyn,4.0,181,3,Brooklyn,NY,11229,Italian
Benchmark,3.5,451,3,Brooklyn,NY,11215,Steakhouses
Yefsi Estiatorio,4.0,269,3,New York,NY,10075,Greek
Bocca Restaurant & Bar,3.5,324,3,New York,NY,10003,Italian
Massoni,4.0,198,3,New York,NY,10016,Italian
Pinocchio Restaurant,4.0,191,3,New York,NY,10128,Italian
Nur,4.0,182,3,New York,NY,10003,Middle Eastern
Soigne Restaurant & Wine Bar,4.0,172,3,Brooklyn,NY,11215,Wine Bars
The Tuck Room,4.0,187,3,New York,NY,10038,Tapas/Small Plates
Satis Bistro,4.0,579,3,Jersey City,NJ,07302,Wine Bars
The House,3.5,355,3,New York,NY,10003,American (New)
Misirizzi,4.5,84,3,New York,NY,10003,Italian
Lucien,3.5,311,3,New York,NY,10009,French
Westlight,3.5,277,3,Brooklyn,NY,11249,Tapas/Small Plates
Wallse,4.0,242,3,New York,NY,10014,German
Feinstein's/54 Below,4.0,157,3,New York,NY,10019,Lounges
Little Prince,3.5,279,3,New York,NY,10012,French
Benoit,3.5,402,3,New York,NY,10019,French
ViceVersa,4.0,233,3,New York,NY,10019,Italian
The Waverly Inn,3.5,394,3,New York,NY,10014,American (New)
Chez Napoleon,4.0,246,3,New York,NY,10019,French
Schilling,4.0,116,3,New York,NY,10006,Austrian
L'Amico NYC,3.5,334,3,New York,NY,10001,Italian
Empellón,4.0,217,3,New York,NY,10022,Mexican
Novita Restaurant,4.0,277,3,New York,NY,10010,Italian
I Sodi,4.0,265,3,New York,NY,10014,Tuscan
Pancheros Mexican Grill,3.0,19,1,Altoona,IA,50009,Mexican
Pancheros Mexican Grill,3.5,11,1,Urbandale,IA,50322,Mexican
Panera Bread,3.0,17,1,Ankeny,IA,50021,Sandwiches
Panda Express,3.5,10,1,Ankeny,IA,50021,Fast Food
Hardee's,3.0,18,1,Ankeny,IA,50023,Fast Food
Fazoli's,3.5,11,1,Ankeny,IA,50021,Italian
Hardees,1.0,3,1,Des Moines,IA,50310,Fast Food
The U Neighborhood Bar & Grill,2.5,16,1,Urbandale,IA,50322,Sports Bars
Denny's,2.5,21,1,Clive,IA,50325,American (Traditional)
Abbie's,4.0,6,1,Bondurant,IA,50035,Pizza
Arby's,3.0,7,1,West Des Moines,IA,50266,Fast Food
Starbucks,5.0,3,1,Ankeny,IA,50023,Coffee & Tea
Rita's Italian Ice,3.0,12,1,West Des Moines,IA,50266,Desserts
Panera Bread,2.5,20,1,West Des Moines,IA,50266,Sandwiches
Village Inn,3.0,15,1,Ankeny,IA,50021,American (Traditional)
Westend Lounge,5.0,1,1,Des Moines,IA,50311,Bars
Subway,4.0,5,1,Grimes,IA,50111,Sandwiches
Butlers Cafe,4.0,6,1,Bondurant,IA,50035,American (Traditional)
China Buffet,3.0,16,1,Ankeny,IA,50021,Chinese
Pancheros Mexican Grill,3.0,14,1,Johnston,IA,50131,Mexican
Jimmy John's,3.0,11,1,Ankeny,IA,50021,Sandwiches
Panda Express,3.0,12,1,Altoona,IA,50009,Chinese
Burger King,1.0,3,1,Des Moines,IA,50317,Hot Dogs
India Market,4.0,4,1,Urbandale,IA,50322,Grocery
Long John Silver's,2.5,10,1,Urbandale,IA,50322,Seafood
Culver's,3.0,11,1,Altoona,IA,50009,Fast Food
Suzy Q's,3.5,3,1,Urbandale,IA,50322,Bars
Taco John's,4.0,6,1,Ankeny,IA,50023,Mexican
McCoys Bar & Grill,3.5,7,1,Grimes,IA,50111,Sports Bars
McDonald's,3.5,8,1,West Des Moines,IA,50266,Fast Food
Little Caesars Pizza,4.0,5,1,Ankeny,IA,50023,Pizza
Menchie's,3.5,7,1,Altoona,IA,50009,Ice Cream & Frozen Yogurt
Sonic Drive-In,3.5,9,1,Ankeny,IA,50023,Fast Food
Starbucks,3.5,7,1,Ankeny,IA,50023,Coffee & Tea
Tacos Andreas Authentic Mexican Food,3.0,10,1,Norwalk,IA,50211,Mexican
McDonald's,2.5,6,1,West Des Moines,IA,50266,Fast Food
Panda Express,2.5,20,1,West Des Moines,IA,50266,Chinese
Fresh Cafe & Market,5.0,2,1,Carlisle,IA,50047,Juice Bars & Smoothies
McDonald's,3.0,6,1,Johnston,IA,50131,Burgers
Cal's,3.5,7,1,Carlisle,IA,50047,American (Traditional)
Bradley's,4.0,4,1,West Des Moines,IA,50266,Dive Bars
Casey's General Store,5.0,2,1,Urbandale,IA,50323,Pizza
Hardee's,2.0,9,1,Clive,IA,50325,Fast Food
Jimmy John's,3.5,6,1,Johnston,IA,50131,Sandwiches
Tacos Talpa,4.0,1,1,Des Moines,IA,50320,Tacos
Subway,2.5,4,1,West Des Moines,IA,50265,Fast Food
Baskin Robbins 31,2.0,9,1,Windsor Heights,IA,50322,Ice Cream & Frozen Yogurt
KFC,4.0,3,1,Clive,IA,50325,Fast Food
McDonald's,2.0,20,1,Ankeny,IA,50021,Fast Food
Casey's Carry Out Pizza,5.0,1,1,Johnston,IA,50131,Pizza
Tapz Pub,4.5,3,2,Clive,IA,50325,Pubs
Starbucks,3.5,10,2,Clive,IA,50325,Coffee & Tea
Our Creation Cakes,5.0,2,2,Des Moines,IA,50315,Bakeries
Chuck E. Cheese's,2.5,18,2,West Des Moines,IA,50266,Pizza
Starbucks,4.0,10,2,West Des Moines,IA,50266,Coffee & Tea
Ding's Rolled Ice Cream & Crepes,4.0,9,2,West Des Moines,IA,50266,Ice Cream & Frozen Yogurt
Pizza Ranch,3.0,24,2,Altoona,IA,50009,Pizza
Vista Pub,4.0,12,2,West Des Moines,IA,50266,Pubs
Social - Eats & Crafts,4.0,7,2,Pleasant Hill,IA,50327,American (New)
Sam's Sports Bar & Grill,4.0,10,2,Altoona,IA,50009,American (Traditional)
Starbucks,3.0,22,2,West Des Moines,IA,50266,Coffee & Tea
Trophy's Sports Bar & Grill,3.0,9,2,Des Moines,IA,50310,Sports Bars
Scooter's Coffee,4.0,4,2,Windsor Heights,IA,50324,Coffee & Tea
Shotgun Betty's,3.5,13,2,West Des Moines,IA,50266,Country Dance Halls
Sports Page Grill,3.5,17,2,Ankeny,IA,50021,American (Traditional)
Perkins Restaurant & Bakery,2.5,31,2,West Des Moines,IA,50266,American (Traditional)
Applebee's Grill + Bar,3.0,23,2,W. Des Moines,IA,50266,Sports Bars
Uncle Bucks Fishbowl & Grill,2.5,36,2,Altoona,IA,50009,Seafood
Hungry Boyz,4.0,8,2,Urbandale,IA,50322,Desserts
1908 Draught House,3.5,10,2,West Des Moines,IA,50265,Sports Bars
House of Hunan,2.5,12,2,Urbandale,IA,50322,Chinese
Johnny & Mike's Pizza,5.0,4,2,Carlisle,IA,50047,Pizza
Nan's Nummies,3.0,6,2,West Des Moines,IA,50265,Bakeries
Applebee's Grill + Bar,2.5,27,2,Clive,IA,50325,American (Traditional)
The Flying Moose,4.5,4,2,Clive,IA,50325,Bars
Cabo Sol,2.5,27,2,West Des Moines,IA,50265,Mexican
Pizza Hut,1.0,4,2,Des Moines,IA,50310,Pizza
Culver's,3.0,16,2,West Des Moines,IA,50266,Burgers
Jimmy John's,4.5,4,2,Ankeny,IA,50023,Sandwiches
Jake's,3.5,12,2,Ankeny,IA,50021,Dive Bars
Fireside Grille,3.0,18,2,Altoona,IA,50009,American (Traditional)
Escape Lounge,4.5,4,2,Johnston,IA,50131,Lounges
Chicha Shack,3.5,7,2,West Des Moines,IA,50266,Hookah Bars
Cupcake Addict,3.0,20,2,Johnston,IA,50131,Cupcakes
Down Under Bar & Grill,3.5,6,2,Clive,IA,50325,Restaurants
Firehouse Subs,3.5,9,2,West Des Moines,IA,50266,Fast Food
QDOBA Mexican Eats,2.5,13,2,Clive,IA,50325,Mexican
Hy-Vee Market Grille,3.5,7,2,West Des Moines,IA,50266,Bars
Stevie C's,4.0,9,2,Grimes,IA,50111,Bars
Quiznos,3.5,7,2,West Des Moines,IA,50266,Sandwiches
Chili's,2.5,28,2,Ankeny,IA,50021,American (Traditional)
Cold Stone Creamery,4.0,5,2,West Des Moines,IA,50266,Ice Cream & Frozen Yogurt
Breadeaux Pizza,4.0,5,2,Altoona,IA,50009,Pizza
Tonic Bar,2.5,12,2,West Des Moines,IA,50266,Lounges
Papa John's Pizza,3.0,3,2,Urbandale,IA,50322,Pizza
Papa Murphy's,3.0,3,2,Windsor Heights,IA,50324,Pizza
Starbucks,5.0,2,2,Urbandale,IA,50322,Coffee & Tea
165 American Sports Bar & Grill,3.0,8,2,West Des Moines,IA,50266,Sports Bars
Backspin Indoor Golf & Bar,5.0,2,2,Ankeny,IA,50023,Sports Bars
Club Herf,4.5,3,2,West Des Moines,IA,50266,Tobacco Shops
Little King,3.0,20,1,Omaha,NE,68154,Sandwiches
Taqueria El Rey Truck,3.0,12,1,Omaha,NE,68132,Mexican
Firehouse Subs,4.0,7,1,Omaha,NE,68144,Sandwiches
Blue Chip Ultra Lounge,3.5,10,1,Omaha,NE,68116,Lounges
Taco John's,3.5,11,1,Omaha,NE,68118,Mexican
The Skyybox Grill and Bar,3.0,23,1,Omaha,NE,68135,American (Traditional)
J.D. Tucker's,3.0,16,1,Omaha,NE,68102,Sports Bars
The Sociable Inn,5.0,4,1,Omaha,NE,68137,Dive Bars
PepperJax Grill,3.0,14,1,Omaha,NE,68134,Salad
Great Harvest Bread Company - West Omaha,4.0,5,1,Omaha,NE,68118,Bakeries
Popeyes Louisiana Kitchen,3.0,15,1,Omaha,NE,68132,Fast Food
Jimmy John's,3.5,8,1,Omaha,NE,68127,Sandwiches
Village Inn,3.0,12,1,Omaha,NE,68117,Bakeries
Runza,3.0,16,1,Omaha,NE,68116,Burgers
Ming's Restaurant,3.5,52,1,Papillion,NE,68046,Chinese
Summer Kitchen Cafe & Bakery,3.5,54,1,La Vista,NE,68128,Bakeries
Fazoli's,2.5,21,1,Omaha,NE,68144,Italian
Scooter's Java Express,3.5,7,1,Omaha,NE,68118,Coffee & Tea
China Bistro,2.5,21,1,Omaha,NE,68137,Chinese
Eileen's Colossal Cookies,4.5,13,1,Papillion,NE,68046,Bakeries
Panda Express,2.5,22,1,Omaha,NE,68116,Chinese
Lemon Drop,3.5,11,1,Omaha,NE,68107,Bars
T Henery's Pub,3.0,17,1,Omaha,NE,68102,Pubs
Salween Thai,2.5,16,1,Omaha,NE,68104,Thai
Jimmy John's,5.0,3,1,Omaha,NE,68144,Delis
Burger King,3.0,9,1,Omaha,NE,68144,Burgers
Bogie's Bar & Grill - West,3.0,19,1,Omaha,NE,68137,Sports Bars
Village Inn,2.5,22,1,Omaha,NE,68164,Creperies
Valentino's Pizza,3.0,14,1,Omaha,NE,68132,Pizza
Aromas Coffeehouse,4.0,5,1,Omaha,NE,68114,Coffee & Tea
Big Green Q,3.5,10,1,Omaha,NE,68102,Food Trucks
Popeyes Louisiana Kitchen,3.0,13,1,Omaha,NE,68134,Fast Food
Charley's Grilled Subs,4.0,6,1,Omaha,NE,68144,Cheesesteaks
The Cove Lounge and Grille,3.0,16,1,Omaha,NE,68116,Lounges
China Song,3.0,18,1,Omaha,NE,68117,Chinese
Taqueria Chango,3.0,9,1,Omaha,NE,68105,Mexican
Moylan Iceplex,3.5,6,1,Omaha,NE,68164,Amusement Parks
Runza,3.0,12,1,Omaha,NE,68118,Burgers
Starbucks,4.5,4,1,Omaha,NE,68178,Coffee & Tea
QDOBA Mexican Eats,4.0,17,1,Papillion,NE,68133,Mexican
Village Inn,2.5,16,1,Omaha,NE,68127,Breakfast & Brunch
Beer City,4.5,5,1,Omaha,NE,68107,Lounges
Taco Bell,3.5,9,1,Omaha,NE,68134,Tex-Mex
Panera Bread,3.5,29,1,Papillion,NE,68133,Sandwiches
Home Cafe,3.0,11,1,Omaha,NE,68107,Diners
Hawk's Pizza,3.5,6,1,Omaha,NE,,Food Trucks
De Leon's,3.0,13,1,Omaha,NE,68107,Mexican
Cold Stone Creamery,2.5,16,1,Omaha,NE,68164,Ice Cream & Frozen Yogurt
McDonald's,3.0,11,1,Omaha,NE,68154,Fast Food
Taco John's,3.5,6,1,Omaha,NE,68134,Fast Food
Cateus Pita,4.0,10,2,Omaha,NE,68114,Mediterranean
El Bees,2.5,59,2,Omaha,NE,68138,Tex-Mex
O'Connor's Irish Pub,3.0,28,2,Omaha,NE,68102,Pubs
Super Saver,4.0,9,2,Omaha,NE,68137,Grocery
Tap Dancers Mobile Coffee Shop,4.5,5,2,Omaha,NE,68124,Coffee & Tea
Brewsky's Food & Spirits,3.0,32,2,Omaha,NE,68137,Sandwiches
Burdock & Bitters,4.5,6,2,Omaha,NE,68102,Bars
Buffalo Wild Wings,2.0,73,2,Omaha,NE,68114,Chicken Wings
Famous Dave's Bar-B-Que,3.0,27,2,Omaha,NE,68164,Barbeque
Swine Dining BBQ & Catering,4.0,10,2,Omaha,NE,68114,Barbeque
Chili's,3.0,25,2,Omaha,NE,68144,Bars
The Stave - Wine & Cheese Parlour,5.0,15,2,Papillion,NE,68046,Bars
Mai Thai Express,4.0,11,2,Omaha,NE,68122,Vietnamese
China Buffet,2.5,32,2,Omaha,NE,68116,Chinese
Scooter's Coffee,4.5,5,2,Omaha,NE,68127,Coffee & Tea
First Watch,4.5,35,2,Bellevue,NE,68123,Breakfast & Brunch
Netties Fine Mexican Food,3.5,108,2,Bellevue,NE,68147,Mexican
Scooter's Coffeehouse,4.5,6,2,Omaha,NE,68112,Coffee & Tea
Sam & Louie's,3.0,19,2,Omaha,NE,68164,Pizza
DJ's Dugout Miracle Hills,2.5,30,2,Omaha,NE,68154,Sports Bars
Old Chicago Pizza & Taproom,2.5,43,2,Omaha,NE,68144,Pizza
Omaha Summer Arts Festival,4.0,7,2,Omaha,NE,68102,Local Flavor
The Hive,2.5,39,2,Omaha,NE,68102,Cocktail Bars
Persis Biryani Indian Grill,3.0,19,2,Omaha,NE,68164,Indian
Oscar's Pizza & Wings Carryout,4.5,8,2,Omaha,NE,68116,Chicken Wings
Valentino's Pizza,2.5,33,2,Omaha,NE,68134,Italian
Bogies Bar & Grill,3.0,22,2,Omaha,NE,68134,Sports Bars
Applebee's Grill + Bar,2.0,50,2,Omaha,NE,68114,American (Traditional)
Scooter's Coffee House,4.0,6,2,Omaha,NE,68132,Coffee & Tea
Golden Corral,3.0,23,2,Omaha,NE,68134,American (Traditional)
HuHot Mongolian Grill,3.5,12,2,Omaha,NE,68164,Mongolian
Firewater Grille,2.5,29,2,Omaha,NE,68106,American (Traditional)
Roma Italian Restaurant,4.0,70,2,Bellevue,NE,68005,Italian
The Special Restaurant,4.5,45,2,Bellevue,NE,68005,American (Traditional)
Russell Stover Chocolates,4.0,6,2,Omaha,NE,68114,Candy Stores
Scooter's Coffee,4.5,5,2,Omaha,NE,68137,Coffee & Tea
Aussie's Pub,4.0,6,2,Omaha,NE,68134,Dive Bars
La Cabana d' Franko,3.0,13,2,Omaha,NE,68197,Mexican
Starbucks,3.0,13,2,Omaha,NE,68144,Coffee & Tea
Chili's,3.5,34,2,La Vista,NE,68128,Bars
Ozone Lounge,3.5,9,2,Omaha,NE,68127,Lounges
Fire Stone Pizzeria,4.0,6,2,Omaha,NE,68144,Pizza
Pettit's Pastry,4.0,7,2,Omaha,NE,68164,Bakeries
Godfather's Pizza,4.5,6,2,Omaha,NE,68112,Pizza
Liquid Sunshine Taproom,3.5,42,2,La Vista,NE,68138,American (New)
Papa John's Pizza,3.5,10,2,Omaha,NE,68134,Pizza
Applebee's Grill + Bar,2.0,33,2,Omaha,NE,68164,American (Traditional)
Applebee's Grill + Bar,2.5,18,2,Omaha,NE,68144,American (Traditional)
Domino's Pizza,2.5,29,2,Omaha,NE,68105,Pizza
Tiger Tom's Pub,3.5,11,2,Omaha,NE,68104,Sports Bars
Parkside Market,5.0,73,1,San Francisco,CA,94117,Grocery
Darbar Restaurant,3.5,591,1,San Francisco,CA,94109,Indian
Tuyet Mai,4.0,246,1,San Francisco,CA,94109,Vietnamese
Howard's Cafe,3.5,442,1,San Francisco,CA,94122,American (Traditional)
Mr. Pickle's Sandwich Shop,4.0,265,1,San Francisco,CA,94110,Sandwiches
Beanery,4.0,295,1,San Francisco,CA,94122,Coffee & Tea
La Espiga De Oro,4.5,146,1,San Francisco,CA,94110,Mexican
Sunstream Coffee,4.0,186,1,San Francisco,CA,94118,Coffee & Tea
Hon's Wun Tun House,3.5,473,1,San Francisco,CA,94108,Cantonese
Grand Coffee,4.5,172,1,San Francisco,CA,94110,Coffee & Tea
Borderlands Café,4.0,263,1,San Francisco,CA,94110,Coffee & Tea
Sanguchón Peruvian Food Truck,4.0,367,1,San Francisco,CA,94103,Peruvian
Cafeto Coffee Shop,4.5,112,1,San Francisco,CA,94110,Coffee & Tea
Saltroot Café,4.5,104,1,San Francisco,CA,94121,Bakeries
Kitaro Japanese Restaurant,3.0,1017,1,San Francisco,CA,94121,Japanese
The Page,3.5,461,1,San Francisco,CA,94117,Bars
Northstar Cafe,4.0,285,1,San Francisco,CA,94133,Bars
Cafe Venue,4.0,383,1,San Francisco,CA,94103,Coffee & Tea
Specialty's Café & Bakery,3.5,431,1,San Francisco,CA,94104,Sandwiches
Chug Pub,4.0,303,1,San Francisco,CA,94122,Sports Bars
Knockout,4.0,303,1,San Francisco,CA,94110,Dive Bars
Lucca Food Deli & Wine Shop,4.0,222,1,San Francisco,CA,94122,"Beer, Wine & Spirits"
Park Gyros,3.5,522,1,San Francisco,CA,94122,Greek
Progressive Grounds,4.0,324,1,San Francisco,CA,94110,Coffee & Tea
L'acajou Bakery & Cafe,4.0,321,1,San Francisco,CA,94103,Coffee & Tea
Red Jade,3.5,707,1,San Francisco,CA,94114,Chinese
Lou's Cafe,4.5,129,1,San Francisco,CA,94111,Salad
Bow Bow Cocktail Lounge,4.0,243,1,San Francisco,CA,94133,Karaoke
Chestnut Street Coffee Roastery,4.0,289,1,San Francisco,CA,94123,Coffee & Tea
Amawele's South African Kitchen,4.0,207,1,San Francisco,CA,94105,South African
New Lun Ting Cafe,4.0,296,1,San Francisco,CA,94133,Chinese
Kissako Tea,4.0,242,1,San Francisco,CA,94115,Coffee & Tea
Front Door Cafe,4.0,266,1,San Francisco,CA,94111,Delis
Caffe Sapore,4.0,281,1,San Francisco,CA,94133,Sandwiches
Ganim's Market,4.0,227,1,San Francisco,CA,94107,Burgers
Phillies,4.0,247,1,San Francisco,CA,94112,Sandwiches
901 Columbus Cafe,4.0,327,1,San Francisco,CA,94133,Cafes
Bamboo Asia,3.5,666,1,San Francisco,CA,94104,Indian
Specs' Twelve Adler Museum Cafe,4.0,303,1,San Francisco,CA,94133,Bars
Toma,4.0,279,1,San Francisco,CA,94123,Mexican
La Torta Gorda,4.0,271,1,San Francisco,CA,94110,Mexican
The Richfield,4.5,137,1,San Francisco,CA,94118,Coffee & Tea
Metro Caffe,4.0,283,1,San Francisco,CA,94117,Burgers
Gyro King,3.5,505,1,San Francisco,CA,94102,Greek
Cento,4.0,211,1,San Francisco,CA,94107,Coffee & Tea
Roxie's Market & Deli,4.0,268,1,San Francisco,CA,94122,Grocery
Gold Cane Cocktail Lounge,4.0,247,1,San Francisco,CA,94117,Dive Bars
Wild Side West,4.0,257,1,San Francisco,CA,94110,Gay Bars
Mr. T Cafe,4.0,204,1,San Francisco,CA,94112,Coffee & Tea
Mission Edge Cafe,4.0,361,1,Daly City,CA,94014,Coffee & Tea
Palm House,4.0,645,2,San Francisco,CA,94123,Caribbean
Waraku,3.5,761,2,San Francisco,CA,94115,Ramen
Little Baobab,4.0,547,2,San Francisco,CA,94110,Senegalese
Ly's Vietnamese Cuisine,4.5,358,2,San Francisco,CA,94123,Vietnamese
Jamber,4.0,624,2,San Francisco,CA,94107,Wine Bars
Eureka Restaurant & Lounge,4.0,591,2,San Francisco,CA,94114,American (New)
Goood Frikin Chicken,3.5,875,2,San Francisco,CA,94110,Greek
Rose's Cafe,3.5,895,2,San Francisco,CA,94123,Italian
Caffe Sport,4.0,649,2,San Francisco,CA,94133,Italian
Jannah,4.5,362,2,San Francisco,CA,94117,Middle Eastern
Pera,4.0,552,2,San Francisco,CA,94107,Turkish
Buckhorn Grill - San Francisco,4.0,634,2,San Francisco,CA,94103,Sandwiches
Hobson's Choice,4.0,653,2,San Francisco,CA,94117,Bars
Ginza Sushi & Sake,4.0,374,2,San Francisco,CA,94117,Sushi Bars
Mission Bowling Club,4.0,575,2,San Francisco,CA,94110,Bowling
Black Hammer Brewing,4.5,281,2,San Francisco,CA,94107,Breweries
Aux Delices Vietnamese Restaurant,4.0,702,2,San Francisco,CA,94109,Vietnamese
Champa Garden,4.0,640,2,San Francisco,CA,94112,Asian Fusion
Il Pollaio,4.5,360,2,San Francisco,CA,94133,Italian
Mela Tandoori Kitchen,4.0,518,2,San Francisco,CA,94102,Indian
Lush Lounge,4.0,686,2,San Francisco,CA,94109,Lounges
SOMA Eats,4.0,419,2,San Francisco,CA,94105,Salad
Credo,4.0,767,2,San Francisco,CA,94104,Italian
Regent Thai Restaurant,4.0,499,2,San Francisco,CA,94131,Thai
Parkside Tavern,4.0,518,2,San Francisco,CA,94116,Bars
Biergarten,4.0,512,2,San Francisco,CA,94102,German
RM 212,4.5,300,2,San Francisco,CA,94111,Tapas Bars
Yield Wine Bar,4.5,376,2,San Francisco,CA,94107,Wine Bars
King Of Thai Noodle House,3.5,1720,2,San Francisco,CA,94102,Thai
Stow Lake Boathouse,4.0,332,2,San Francisco,CA,94118,Boating
MaMa Ji's,3.5,685,2,San Francisco,CA,94114,Dim Sum
YakiniQ Cafe,4.0,620,2,San Francisco,CA,94115,Bakeries
Maykadeh,4.0,744,2,San Francisco,CA,94133,Middle Eastern
Cups And Cakes Bakery,4.0,555,2,San Francisco,CA,94103,Bakeries
Tahini,4.5,157,2,San Francisco,CA,94110,Middle Eastern
