Restaurant,ID,Rating,Reviews,Price,City,State,ZipCode,Category
Good Mong Kok Bakery,#NAME?,4,2184,1,San Francisco,CA,94108,Bakeries
Gotham Bar and Grill,_gzXNKarTxagBp6_PkmQKw,4.5,1461,4,New York,NY,10003,American (New)
Gracias Madre,rwiL8C8989DlHMD88bxi3A,4,2912,2,San Francisco,CA,94110,Vegan
Gramercy Tavern,veq1Bl1DW3UWMekZJUsG1Q,4.5,2578,4,New York,NY,10003,American (New)
Grand Tier Restaurant,TdtXe9qwRrPZpB5MxjVCug,4,64,3,New York,NY,10023,American (New)
Gray's Papaya,477o_-7VmcnTokazWtEa0A,3.5,1286,1,New York,NY,10023,Hot Dogs
Green Lantern Steak House & Lounge,DShxvf92ZI120FuPRffRxQ,4,9,1,Decatur,NE,68020,Steakhouses
Greenbelly,5wpr7UDTqTZlgl9M4DrnfA,4,125,2,Omaha,NE,68154,American (New)
Greens Restaurant,XgYC_Yj1OjghUZu15yOeaQ,4,1912,3,San Francisco,CA,94123,Vegetarian
Greens Sports Bar,6JHpkG7ma5VqX1GDdkxg-g,3.5,240,1,San Francisco,CA,94109,Sports Bars
Greenwich Steakhouse,jkl1ukPtVM2UZqMLSJdWFw,4.5,158,4,New York,NY,10011,Steakhouses
Gretna BP,tjJ2KlWrNmivgRgU95KVLg,3.5,2,1,Gretna,NE,68028,Pizza
Grey Whale  Sushi & Grill,OgCNrvbzEl--LoIpbs38pA,4.5,86,2,Lincoln,NE,68508,Japanese
Griddle Fresh,3sGEIoyXkMmc1YX1TYkSMg,4,906,2,San Francisco,CA,94114,Breakfast & Brunch
Grom,U8juBUAqYYSIMEeGEpHjYg,4,525,2,New York,NY,10019,Ice Cream & Frozen Yogurt
Grove Cafe,d_BESJ4CsHt27lUGc4JA_w,4,59,1,Ames,IA,50010,Breakfast & Brunch
Grove Street Market,w8BHtKaXLKXJwn8p0RShGw,4.5,35,1,San Francisco,CA,94102,Grocery
Growler USA - Omaha,DREdiopEGztRpyLQHx1RKw,3.5,80,2,Omaha,NE,68116,Pubs
Grumpy Goat,hAFKzSDVL2ZBXFG4usK2Ww,3,102,2,West Des Moines,IA,50266,Sports Bars
Guadalajara Mexican Restaurant,YANjW1ZnIqJHn3iXn-sx8w,4,63,2,Ankeny,IA,50021,Mexican
Guggenheim Museum Store,vRqbgA3Rb04cqZznZbdLXQ,3,1,3,New York,NY,10128,Gift Shops
Gyro96,TltwCBJXifqJ1Ruy3qCKyQ,4,127,1,New York,NY,10128,Falafel
Gyu-Kaku Japanese BBQ,bB8dHfAEJrF5tNcHr0yJjA,4,1531,3,New York,NY,10003,Japanese
Hai Ky Noodles,wCf2GGyEOkaSFE0xCYpgOA,4,846,1,San Francisco,CA,94109,Chinese
Hai Sun,Re5RjXCeNHf6yruPvArDdA,3,137,1,San Francisco,CA,94123,Chinese
Hakkasan,dN_v0Lu6xhv0yJcx-M0fpg,4,1553,3,San Francisco,CA,94108,American (New)
Harlan's Food Mart,I-rr3gCUE8qJXTgPs-DJLg,3.5,4,3,Story City,IA,50248,Grocery
Harlan's Food Mart,I-rr3gCUE8qJXTgPs-DJLg,3.5,4,3,Story City,IA,50248,Grocery
Harlan's Food Mart,I-rr3gCUE8qJXTgPs-DJLg,3.5,4,3,Story City,IA,50248,Grocery
Harris' Restaurant,FqYg7BcsryLFiUTknxpQpw,4,1720,4,San Francisco,CA,94109,Steakhouses
Harris' Restaurant,FqYg7BcsryLFiUTknxpQpw,4,1720,4,San Francisco,CA,94109,Steakhouses
Hashiri,E-jaK7rK8nclJfIkeAHtsA,4.5,79,4,San Francisco,CA,94103,Japanese
HAVEN Riverfront Restaurant and Bar,ME0627wYk0ikhX2yf1fN7w,4,621,3,Edgewater,NJ,7020,American (New)
Haverhill Social Club,foMqDHobRDn9EvhLTKRMnw,5,8,2,Haverhill,IA,50120,Pubs
Hawa Smoothies & Bubble Tea,bIEGK6ZEVhaTxEbCVQGuug,4.5,98,1,New York,NY,10009,Coffee & Tea
Hearth,7Oq1UdUHUGZGH_QI6N-0LQ,4,655,3,New York,NY,10009,American (New)
Heartschallenger,ly1AHkbsMgShh6mPmTVgOg,3,3,4,New York,NY,10012,Ice Cream & Frozen Yogurt
Heirloom Cafe,gwuCZV_4nIwevDenicG8tw,4,468,3,San Francisco,CA,94110,Cafes
Helmand Palace,ODed3UyqDFIFs3gDcXhm7A,4.5,761,2,San Francisco,CA,94109,Afghan
Heron Bay,r8ZuuQivqY4WykeSCIqFLg,3.5,20,2,Springfield,NE,68059,American (New)
Hessen Haus,hufUA9WfHKzlbZCVvdfU2A,4,233,2,Des Moines,IA,50309,German
Hickory Park Restaurant Co.,GNAiaFeLzy2J_8S2ZxrybQ,4,332,2,Ames,IA,50010,American (Traditional)
Hide-Away Grill,2G6flpz3SwPPAmFgIUOKgw,4.5,14,2,West Point,NE,68788,American (Traditional)
High Life Lounge,XFKxs56Wm3VpJXFKqUM3wg,4,182,1,Des Moines,IA,50309,Dive Bars
Hillstone,_D1Ev_zTZs5ijHkleK6C2w,4,2040,3,San Francisco,CA,94111,American (New)
Hillstone Restaurant,01isnBO1rFO2LTOeNfYl9w,4,834,3,New York,NY,10010,American (New)
Hinata,yD9-WrXijc_grVmi_zkCfQ,4.5,326,4,San Francisco,CA,94109,Sushi Bars
Hinata,yD9-WrXijc_grVmi_zkCfQ,4.5,326,4,San Francisco,CA,94109,Sushi Bars
Hinodeya Ramen Bar,Fe-YjAdSRLqDC2H_pqPcSw,4,715,2,San Francisco,CA,94115,Ramen
Hiro 88,DwhOiqEh6Q4RKWoLH6IuWQ,4,121,2,Lincoln,NE,68508,American (New)
Hiro 88,2aF24D2aZUUhNS0peTDyfg,4,61,2,Omaha,NE,68135,Sushi Bars
Hiro 88,b4OXFJxB07oHLujk_crfiQ,3.5,157,2,Omaha,NE,68164,Japanese
Hitchin Post Grill,lI2ZBBk0BnBiWUIXXxhhaQ,4,16,1,Bevington,IA,50033,American (New)
Hog Island Oyster Co,Xg-FyjVKAN70LO4u4Z1ozg,4.5,5328,2,San Francisco,CA,94111,Seafood
Hogwash,t5OypGYSwYIXKjkEQx3BNw,4.5,913,2,San Francisco,CA,94102,Gastropubs
Hole In The Wall Coffee,LYR-FTjuFk_cCKI7mqO10A,4.5,126,1,San Francisco,CA,94133,Coffee & Tea
Hollywood Cafe,vVN_oVe6jvr4PCmXg_m9CA,4.5,1873,2,San Francisco,CA,94133,Breakfast & Brunch
Home Plate,kesgk8dCRyg3qRDYpuAKGg,4,912,2,San Francisco,CA,94123,Breakfast & Brunch
Honest Abe's,DgKBBKxVPGJcJ1gC528QwQ,4.5,125,2,Lincoln,NE,68508,Burgers
Honest Abe's Burgers and Freedom,4FsHqroT5hLmHUOXCkRwYA,4.5,333,2,Lincoln,NE,68505,Burgers
Honest Abe's Burgers and Freedom,4FsHqroT5hLmHUOXCkRwYA,4.5,333,2,Lincoln,NE,68505,Burgers
Honey Honey Cafe and Crepery,W1DGoHrkx8qptuWCcWSPLA,4,2162,2,San Francisco,CA,94102,Breakfast & Brunch
HopCat,CGksYClKzMTpM_9wI9Y2xw,4,152,2,Lincoln,NE,68508,American (Traditional)
Hops & Hominy,AoxdFkE06fQs_ZP0S0VRPw,4,1898,2,San Francisco,CA,94108,Southern
Hopwater Distribution,mbmJRdYFNUKeV_toR0KfVA,4.5,644,2,San Francisco,CA,94108,American (Traditional)
Horizon Line Coffee,VilTSRENXGPwjqFK4mrGBg,5,53,1,Des Moines,IA,50309,Coffee Roasteries
Horseshoe Tavern,lXHw8t6SlpJf2qKiAN7PLA,4,263,1,San Francisco,CA,94123,Pubs
Hoshi Palate,bbPmtoLVU0cSoUwouNHVhw,4,13,2,Blair,NE,68008,Sushi Bars
Hot Cookie,qZFRnzb-VTfkMC2vDoWJVA,4,1383,1,San Francisco,CA,94114,Bakeries
Hot Sauce and Panko,NwqdohySKrDnK0RsAde9UA,4.5,1006,1,San Francisco,CA,94109,Chicken Wings
Hot Sauce and Panko,NwqdohySKrDnK0RsAde9UA,4.5,1006,1,San Francisco,CA,94109,Chicken Wings
Hot Spud,JcyoZPdWdhlsrIVEMdLQ2A,4.5,485,1,San Francisco,CA,94133,Gluten-Free
House of Nanking,C0whbbQhUMBv8X-Mmtqrcg,3.5,3112,2,San Francisco,CA,94133,Chinese
House of Prime Rib,oT08T3Vpn1I7jDmrBBRMTw,4,6538,3,San Francisco,CA,94109,American (Traditional)
House of Prime Rib,oT08T3Vpn1I7jDmrBBRMTw,4,6538,3,San Francisco,CA,94109,American (Traditional)
House of Prime Rib,oT08T3Vpn1I7jDmrBBRMTw,4,6538,3,San Francisco,CA,94109,American (Traditional)
Houston's on Main,9BqwkMQcKuFUh0i5HVoqEQ,4.5,3,1,Milo,IA,50166,Bars
HRD,bUr4iq2mKKiBOu2HKynylg,4,2361,2,San Francisco,CA,94107,Korean
Hub Cafe,fapYVSvrTtwS2zUxyUP37A,4,76,2,Lincoln,NE,68503,Cafes
Hudson Beach Cafe,8x82oG3DrVT1btlyQEUC6A,2.5,16,3,New York,NY,10025,Burgers
Hudson Cafeteria,t0r8AFKb1kiVRnBtvZoO1Q,3.5,52,3,New York,NY,10019,American (New)
Huey's Smokehouse BBQ,wOD-ScTTz5aNyCu0uFuvwA,4.5,52,2,Fremont,NE,68025,Barbeque
Hummus Place,TxHx1fb8O_MsfQB_ODdTQg,4,564,2,New York,NY,10023,Vegetarian
Humphry Slocombe Ice Cream,47OC_X6KkiDDQ4jwoCUjFg,4,3298,1,San Francisco,CA,94110,Ice Cream & Frozen Yogurt
Hunan Empire,aosv00cXSYlT9FqFnrV2Fw,3.5,113,1,San Francisco,CA,94123,Chinese
Hunan Home's Restaurant,cHoNUKltOAJWSmNfsZ1h-w,3.5,1872,2,San Francisco,CA,94133,Chinese
Hungarian Pastry Shop,8Qe6g3Dv5NXN1Zq-egJk9w,3.5,580,1,New York,NY,10025,Bakeries
HyVee Market grille,amHwZHLgiRmV3rEkmffPxg,3,6,2,Chariton,IA,50049,Burgers
Ice & Vice,HaRZCA7LK8BzG0buH2SaZA,4.5,668,2,New York,NY,10002,Desserts
Ichido,fchN6rNVAb1-OqxLMcdrvA,4.5,79,3,San Francisco,CA,94133,Seafood
Ideale,Ws6FGlrk0yxBT7GFpik57g,4,689,2,San Francisco,CA,94133,Italian
Ijji Sushi,7jmzwBlILphGspyorxkGXg,4.5,161,4,San Francisco,CA,94117,Sushi Bars
Ika Ramen and Izakaya,VMFLM5mNTO5I3tD7LB8C7w,3.5,194,2,Omaha,NE,68104,Ramen
Il Buco,lwfCl81r5a0mjxDNxNGC9w,4,573,3,New York,NY,10012,Italian
Il Casaro Pizzeria & Mozzarella Bar,I8T8aoAsFQYwQiRvLBayFA,4.5,903,2,San Francisco,CA,94133,Italian
Il Gatto Nero,zGGIbJyhDZQk3y-PbUVdsA,3.5,28,3,New York,NY,10025,Italian
il laboratorio del gelato,HjZvV6WAdsusCRlY0iSxYg,4,1226,2,New York,NY,10002,Ice Cream & Frozen Yogurt
il laboratorio del gelato,HjZvV6WAdsusCRlY0iSxYg,4,1226,2,New York,NY,10002,Ice Cream & Frozen Yogurt
Il Mulino New York - Downtown,DtnlLLvcqeEUIyZTypHnzw,4,494,4,New York,NY,10012,Italian
Il Pollaio,66khyY7kxNKiW6x7anZj9g,4.5,360,2,San Francisco,CA,94133,Italian
Il Violino,LSOpxBBa217HxnJ7VnY2WQ,3.5,220,2,New York,NY,10023,Italian
ilili,B55Ocx5RBWxo6AGSucYSIA,4,2152,3,New York,NY,10001,Mediterranean
INDO,D8TnH9-dWtqVLOkOama82w,5,57,3,San Francisco,CA,94114,Indonesian
In-N-Out Burger,_RysiB_bqTgCBmG8W96H4A,4,1695,1,San Francisco,CA,94133,Fast Food
Insomnia Cookies,uB06543q7HRgXc_8S5wtFA,3.5,288,1,New York,NY,10024,Bakeries
Insomnia Cookies,uB06543q7HRgXc_8S5wtFA,3.5,288,1,New York,NY,10024,Bakeries
In't Veld Meat Market,l4Rmh69jvV1y3Vrg8C0bNQ,4.5,15,1,Pella,IA,50219,Meat Shops
Iowa's Best Burger Cafe,JlGPxhzFnNHOAoH9sPkDvg,3.5,35,1,Kellogg,IA,50135,Burgers
Ippudo NY,44SY464xDHbvOcjDzRbKkQ,4,9506,2,New York,NY,10003,Ramen
Iron Horse Food & Spirits,z_AFw99Ydw6BJUtH5Lx4wQ,4,2,1,Hooper,NE,68031,Lounges
Iron Horse Neighborhood Grill,LiOgn1ilkvuY7CRcCNkBog,4,43,2,Osceola,IA,50213,Burgers
Iron Wok,_Z7vBDrs8Hr7KTA0lHs18w,4,46,2,West Des Moines,IA,50266,Chinese
Irving Farm New York,0sXTHdwbJ_TEZq2WNjmGXw,4,515,2,New York,NY,10024,Coffee & Tea
Isa Restaurant,QINiEjMRGA7pKfvhPQtfBg,4,1936,3,San Francisco,CA,94123,French
Isles Pub & Pizza,znQw4EPVGAuDIVaFHZhTcw,4.5,49,2,Lincoln,NE,68507,Pizza
Isohama,5UqEDoMZCrvhSKgCWg5GGw,4,132,2,New York,NY,10128,Japanese
Istanbul Modern SF,0T1Kc6tUWaG3cPnyiD40Hw,5,79,3,San Francisco,CA,94133,Turkish
Italian Homemade Company,K9XVDlPNhrrSVEJN7uWqJQ,4.5,1123,2,San Francisco,CA,94133,Grocery
i-Tea,xe6IZGzW8fgxalv6RCBS5A,4,471,1,San Francisco,CA,94108,Bubble Tea
Izakaya KOU,PiY8Ks8KWlIcAvqNdMjvBA,4,678,2,San Francisco,CA,94115,Tapas/Small Plates
Izzy's San Francisco,ClL-QEflsWyrUA9ybj5vSg,3.5,956,3,San Francisco,CA,94123,Steakhouses
J & D's Bar & Grill,Qn0C2JdqTJuiSIpOgBQuiQ,3,5,2,West Point,NE,68788,Restaurants
J Coco,zvHVIrhtdnaYcIhPXuAr5Q,4,160,2,Omaha,NE,68106,American (New)
jū-ni,OcRSAkpOhnWHjV7X0FoM5Q,4.5,225,4,San Francisco,CA,94117,Japanese
jū-ni,OcRSAkpOhnWHjV7X0FoM5Q,4.5,225,4,San Francisco,CA,94117,Japanese
Jaarsma Bakery,n6Y2_VCViGusjaJgEA6Ivw,5,66,1,Pella,IA,50219,Bakeries
Jack Binion's Steak House,PZEb1AvE0VsvNYYugxpW1g,4,38,3,Council Bluffs,IA,51501,Steakhouses
Jack Binion's Steak House,PZEb1AvE0VsvNYYugxpW1g,4,38,3,Council Bluffs,IA,51501,Steakhouses
Jack's Pho' House,s-fds2_-Z76PIK2Hd7VnZQ,3.5,14,2,Marshalltown,IA,50158,Vietnamese
Jack's Wife Freda,Me4TxTbPPQZQopW1wOGx5g,4,1617,2,New York,NY,10012,Breakfast & Brunch
Jacob's Pickles,xt4sa64WOrpJvZBDPNPNYg,4,3281,2,New York,NY,10024,Comfort Food
Jacques Torres Chocolate,WBZG2dxEo6erS_qHdmuKpQ,4,256,2,New York,NY,10023,Chocolatiers & Shops
Jai Yun,BnZYqj66esOPiSbqeJb7zA,3.5,136,4,San Francisco,CA,94133,Chinese
Jai Yun,BnZYqj66esOPiSbqeJb7zA,3.5,136,4,San Francisco,CA,94133,Chinese
Jajaja,XipQLDbyTl5tsLlyzAWzug,4.5,444,2,New York,NY,10002,Mexican
Jake's Steaks,ZPICS34Z5ieeGNNohW4Ynw,4,618,1,San Francisco,CA,94123,Sandwiches
Jams,iLvnhZw7-7iIsi-e22w8DQ,4,201,2,Omaha,NE,68114,Bars
Jane on Fillmore,Xc_ZRIqAbNfUb2m54xnRoA,4,883,2,San Francisco,CA,94115,Coffee & Tea
Jane on Fillmore,Xc_ZRIqAbNfUb2m54xnRoA,4,883,2,San Francisco,CA,94115,Coffee & Tea
Jane The Bakery,Yb7cibCAku1zztMjiGuQHw,4,187,2,San Francisco,CA,94115,Bakeries
Jardiniere,inVsc1turxk_OpM9E2Q1Rw,4,1595,4,San Francisco,CA,94102,French
Jardiniere,inVsc1turxk_OpM9E2Q1Rw,4,1595,4,San Francisco,CA,94102,French
Jean-Georges,PBUIaPtgnhmdHE3KHglK-g,4.5,1735,4,New York,NY,10023,French
Jeannie's Bottle,gl_K_DaRY1VMdtHk24LhDQ,3,5,4,Des Moines,IA,50310,Party & Event Planning
Jeannie's Bottle,gl_K_DaRY1VMdtHk24LhDQ,3,5,4,Des Moines,IA,50310,Party & Event Planning
Jeannie's Bottle,gl_K_DaRY1VMdtHk24LhDQ,3,5,4,Des Moines,IA,50310,Party & Event Planning
Jeepney,-b3J-5K_beWyGxQ1Id7KQg,4,941,2,New York,NY,10003,Filipino
Jerusalem Restaurant,Z4OF9kKSikiYZCx62_aq8A,3,151,1,New York,NY,10025,Middle Eastern
Jethro n' Jake's Smokehouse Steaks,NX8mPPSa-wIRK95lMb9JlA,3.5,128,2,Altoona,IA,50009,Steakhouses
Jethro's BBQ,LIGpeC--UWQhuNFMAlTglg,4,281,2,Des Moines,IA,50311,Barbeque
Jewel Bako,juoHZs-uMmqW4gQ1iISvxA,4,507,4,New York,NY,10003,Sushi Bars
Jewel Bako,juoHZs-uMmqW4gQ1iISvxA,4,507,4,New York,NY,10003,Sushi Bars
Jim & Jennie's Greek Village,AP0zxnADBJ6f_j-1ue0Y7A,4.5,77,2,Omaha,NE,68134,Greek
Jimmy John's,SBQ898v0xtPbv-tAgN8CGQ,3,3,3,Altoona,IA,50009,Sandwiches
Jimmy John's,SBQ898v0xtPbv-tAgN8CGQ,3,3,3,Altoona,IA,50009,Sandwiches
Jimmy John's,SBQ898v0xtPbv-tAgN8CGQ,3,3,3,Altoona,IA,50009,Sandwiches
Jimmy John's,BGqLIGAvkUkCgs0qZp-CJg,2.5,3,2,Blair,NE,68008,Delis
Jimmy John's,D074859GXoy67HgWXydkHg,4,6,1,Gretna,NE,68028,Sandwiches
Jimmy John's,wMFZGvZjn6mLDu7pUg9eJQ,3,3,2,Newton,IA,50208,Sandwiches
Jin Ramen,EvAJBgBdgOt1jx1EufRN7w,4,681,2,New York,NY,10024,Ramen
Jin Ramen,EvAJBgBdgOt1jx1EufRN7w,4,681,2,New York,NY,10024,Ramen
Jinyunfu Tea Shop,LAFoN3hSG5hob6rMp3v0WA,5,6,4,New York,NY,10010,Antiques
Jitlada Thai Cuisine,DhxBcPJr1igtHNqDyvJ_lA,4,583,2,San Francisco,CA,94115,Thai
Joanne Trattoria,MT_a_Tg3ENdxqZFQyJocgQ,3.5,390,2,New York,NY,10023,Italian
Joe Coffee Company,EO1zP_tunYXKHYx-Xnqbeg,4,351,1,New York,NY,10024,Coffee & Tea
Joe Coffee Company,ByBZ2UskVgZftg1JlG_w2w,4,99,1,New York,NY,10023,Coffee & Tea
Joe Coffee Company,EO1zP_tunYXKHYx-Xnqbeg,4,351,1,New York,NY,10024,Coffee & Tea
Joe's Shanghai,0CjK3esfpFcxIopebzjFxA,4,5392,2,New York,NY,10013,Shanghainese
Johnny's Italian Steakhouse,kZWrPS218p6atlsqydoVKw,3,66,3,Altoona,IA,50009,Steakhouses
Johnny's Italian Steakhouse,kZWrPS218p6atlsqydoVKw,3,66,3,Altoona,IA,50009,Steakhouses
Johnny's Italian Steakhouse,kZWrPS218p6atlsqydoVKw,3,66,3,Altoona,IA,50009,Steakhouses
Johnny's Italian Steakhouse,T8XMMRZxdK9_IPlu69YBPQ,3.5,108,3,Des Moines,IA,50321,Italian
Johnny's Italian Steakhouse,T8XMMRZxdK9_IPlu69YBPQ,3.5,108,3,Des Moines,IA,50321,Italian
Johnny's Italian Steakhouse,T8XMMRZxdK9_IPlu69YBPQ,3.5,108,3,Des Moines,IA,50321,Italian
Johnny's Italian Steakhouse,Cu5s55b8MUE8U6wmy-UJ3w,3.5,105,3,Omaha,NE,68118,Steakhouses
Johnny's Italian Steakhouse,Cu5s55b8MUE8U6wmy-UJ3w,3.5,105,3,Omaha,NE,68118,Steakhouses
Johnny's Italian Steakhouse,Cu5s55b8MUE8U6wmy-UJ3w,3.5,105,3,Omaha,NE,68118,Steakhouses
Johnny's Italian Steakhouse,Cu5s55b8MUE8U6wmy-UJ3w,3.5,105,3,Omaha,NE,68118,Steakhouses
Johnny's Italian Steakhouse,Cu5s55b8MUE8U6wmy-UJ3w,3.5,105,3,Omaha,NE,68118,Steakhouses
Johnny's Italian Steakhouse,M6KLkrgdWdUDq7y_QdXPpA,3.5,56,2,West Des Moines,IA,50266,Steakhouses
John's Grill,SEuHSFDOoux4MqusTQPNMw,3.5,1131,3,San Francisco,CA,94102,Steakhouses
Joy Burger Bar,_9TDcp-kRMeLyje8gMopDg,3.5,536,1,New York,NY,10029,Burgers
Joy Burger Bar,_9TDcp-kRMeLyje8gMopDg,3.5,536,1,New York,NY,10029,Burgers
Joy's Place,54EOuXs22MK_QYVNgBL-4A,4,555,1,San Francisco,CA,94109,Desserts
J's on Jackson,JRRkjf8ulSM34sHQQhxIvQ,2.5,126,3,Omaha,NE,68102,Steakhouses
J's on Jackson,JRRkjf8ulSM34sHQQhxIvQ,2.5,126,3,Omaha,NE,68102,Steakhouses
JTK Cuisine & Cocktails,x4zfAwLXfcYgjR7Z2qd2rA,4,63,3,Lincoln,NE,68508,American (New)
JTK Cuisine & Cocktails,x4zfAwLXfcYgjR7Z2qd2rA,4,63,3,Lincoln,NE,68508,American (New)
JTK Cuisine & Cocktails,x4zfAwLXfcYgjR7Z2qd2rA,4,63,3,Lincoln,NE,68508,American (New)
Juice Press,brW_0BzmlskoFoycBNoclQ,3.5,26,3,New York,NY,10128,Juice Bars & Smoothies
Juice Press,brW_0BzmlskoFoycBNoclQ,3.5,26,3,New York,NY,10128,Juice Bars & Smoothies
Juice Vitality,ytYVlCkrzcAxxUcbT4NTgA,5,122,1,New York,NY,10009,Juice Bars & Smoothies
Juicy Spot Cafe,lh6ULw-ZkVgKrAM-zznqqw,4.5,369,1,New York,NY,10002,Juice Bars & Smoothies
Junction Creamery,OzGL-OCmM0XfGTrLSs0vgQ,4.5,8,1,Osceola,IA,50213,Ice Cream & Frozen Yogurt
Justino's Pizzeria,fBmdOCTJuh0bYMFoLvgEaw,3.5,180,1,New York,NY,10019,Pizza
Kaldera Restaurant & Lounge,UiFYmaE5CDMwoP1JpO0gkg,4,54,2,Pella,IA,50219,American (New)
Kam Hing Coffee Shop,nOCjslrdcKBQQYgD5qUs9Q,4.5,589,1,New York,NY,10013,Bakeries
Kam Po Kitchen,0Yw-OWhZAU8BI852cx21ug,4,404,1,San Francisco,CA,94133,Cantonese
Kanoyama,VVlHJ6_sJbRAodV5lCzBnA,4,591,3,New York,NY,10003,Japanese
Kara's Cupcakes,LD-AEBPmSwaQ1eWf9ZKLcQ,4,1217,2,San Francisco,CA,94123,Bakeries
Kasa Indian Eatery,Pvr9hnB4RP54crj4gdTUag,3.5,1056,1,San Francisco,CA,94114,Indian
Kashkaval Garden,TAANt0fPbfHqVP5LyMBioA,4,494,2,New York,NY,10019,Mediterranean
Katana-Ya,F3bL-3Btko-JSupCC2pPAw,3.5,4029,2,San Francisco,CA,94102,Sushi Bars
Kathmandu Restaurant,MmBe3_nzGQlpJdhpBkodbQ,4.5,70,2,Des Moines,IA,50320,Indian
Katz's Delicatessen,V7lXZKBDzScDeGB8JmnzSA,4,9848,2,New York,NY,10002,Delis
Katz's Delicatessen,V7lXZKBDzScDeGB8JmnzSA,4,9848,2,New York,NY,10002,Delis
KC's Eastside Saloon,723I1JCm0zP1u1hZI9uAug,4.5,3,1,Ashland,NE,68003,Lounges
KC's Eastside Saloon,723I1JCm0zP1u1hZI9uAug,4.5,3,1,Ashland,NE,68003,Lounges
Keiko à Nob Hill,6ZNlnA733Rv0I9Mq5_yO0A,4.5,373,4,San Francisco,CA,94109,Japanese
Keiko à Nob Hill,6ZNlnA733Rv0I9Mq5_yO0A,4.5,373,4,San Francisco,CA,94109,Japanese
Keiko à Nob Hill,6ZNlnA733Rv0I9Mq5_yO0A,4.5,373,4,San Francisco,CA,94109,Japanese
Keybar,iIixO6VbKitogJGBRIalYA,4,512,1,New York,NY,10009,Lounges
KFC,VGQI76d0OvdU7crXOXMDkA,1,3,1,Atlantic,IA,50022,Fast Food
Khai,hE6Fc0ts1-EPaCvRW4Gt8w,4.5,116,4,San Francisco,CA,94103,Vietnamese
Kiki's,_4Grm99JEHnDWskCHAJfUg,4.5,461,2,New York,NY,10002,Greek
Kin Khao,kqk5BoCJU59MC9fH0IB4wQ,4,1609,2,San Francisco,CA,94102,Thai
Kingza,2QGpLQwpzcPK99JfS5G4cQ,4.5,130,4,San Francisco,CA,94110,Sushi Bars
Kinjo,OlgHnpdim58vWkjuh3rVcw,4,76,4,San Francisco,CA,94109,Japanese
Kinjo,OlgHnpdim58vWkjuh3rVcw,4,76,4,San Francisco,CA,94109,Japanese
Kinjo,OlgHnpdim58vWkjuh3rVcw,4,76,4,San Francisco,CA,94109,Japanese
Kiss Seafood,USbpXRK2pFey0V24QcgXsQ,4,525,4,San Francisco,CA,94115,Japanese
Kiss Seafood,USbpXRK2pFey0V24QcgXsQ,4,525,4,San Francisco,CA,94115,Japanese
Kiss Seafood,USbpXRK2pFey0V24QcgXsQ,4,525,4,San Francisco,CA,94115,Japanese
Kissako Tea,KKD4YiUXJ__ihFgUCJdo6Q,4,242,1,San Francisco,CA,94115,Coffee & Tea
Kitchen Story,XQLmEdXoMzOpffwoFaBtaQ,4,2657,2,San Francisco,CA,94114,Breakfast & Brunch
Kith & Kin,mkW-YlJuw64RQrbqVit03Q,4,100,3,Omaha,NE,68132,Southern
Kith & Kin,mkW-YlJuw64RQrbqVit03Q,4,100,3,Omaha,NE,68132,Southern
Kith & Kin,mkW-YlJuw64RQrbqVit03Q,4,100,3,Omaha,NE,68132,Southern
Kobe Steakhouse of Japan,X6MEVc4WdUkKY_gTq29O0w,4,97,3,Omaha,NE,68118,Steakhouses
Kobe Steakhouse of Japan,X6MEVc4WdUkKY_gTq29O0w,4,97,3,Omaha,NE,68118,Steakhouses
Kobe Steakhouse of Japan,X6MEVc4WdUkKY_gTq29O0w,4,97,3,Omaha,NE,68118,Steakhouses
Kobe Steakhouse of Japan,X6MEVc4WdUkKY_gTq29O0w,4,97,3,Omaha,NE,68118,Steakhouses
Kobe Steakhouse of Japan,X6MEVc4WdUkKY_gTq29O0w,4,97,3,Omaha,NE,68118,Steakhouses
Kokkari Estiatorio,PsY5DMHxa5iNX_nX0T-qPA,4.5,4159,3,San Francisco,CA,94111,Greek
Kokkari Estiatorio,PsY5DMHxa5iNX_nX0T-qPA,4.5,4159,3,San Francisco,CA,94111,Greek
Koko Wings,z28cRtpdfiJfzIp1vkMAwQ,3.5,262,2,New York,NY,10025,Korean
Kolache Korner Cafe,xxfBxjbeqUYDbl3uJFLgzw,5,3,1,Prague,NE,68050,Bakeries
Kona Grill,O0HL2dwV3LE1PJwRRaI5-g,3.5,213,2,Omaha,NE,68118,American (New)
Kona Grill,O0HL2dwV3LE1PJwRRaI5-g,3.5,213,2,Omaha,NE,68118,American (New)
Kopitiam,r2JVKalbucGf2nryywuL2w,4,348,1,New York,NY,10002,Malaysian
Korali Estiatorio,Bn1mZhb501Tvf7_-Pfi9_g,4,162,3,New York,NY,10128,Greek
Korali Estiatorio,Bn1mZhb501Tvf7_-Pfi9_g,4,162,3,New York,NY,10128,Greek
Koronet Pizza,A46G2OAvLxFswiONB50Rrg,3.5,575,1,New York,NY,10025,Pizza
Kottu House,BxB7lV381jp5pmosnIBpGA,4.5,243,2,New York,NY,10002,Sri Lankan
Krug Park,GD6m5dlHfUREBSe2jBXLpg,4.5,116,2,Omaha,NE,68104,Pubs
Kui Shin Bo,zj09K037XrZ_51Yh5qsIAw,3.5,649,2,San Francisco,CA,94115,Japanese
